x y z rgb
-32.820087 -28.612892 820.97284 4281081877
-32.323879 -28.683296 820.97589 4281016086
-31.899315 -28.610401 820.9884 4281278230
-31.400742 -28.683281 820.98914 4281408790
-30.978563 -28.616261 821.01117 4281344021
-30.478401 -28.687922 821.02472 4281344021
-30.058786 -28.615858 821.05975 4281409813
-29.556595 -28.684015 821.08276 4281606423
-29.138062 -28.6141 821.12878 4281475607
-28.63636 -28.686718 821.15137 4281410069
-28.214781 -28.617893 821.17853 4281935128
-27.715239 -28.693949 821.18652 4282657816
-27.288668 -28.624165 821.19189 4283970589
-26.794455 -28.693111 821.17743 4286201385
-26.362701 -28.612221 821.16205 4287121964
-25.871969 -28.683416 821.13867 4286530092
-25.439119 -28.606977 821.13007 4285282850
-24.950819 -28.68256 821.11768 4284429088
-24.517088 -28.609158 821.11237 4283970085
-24.028408 -28.690912 821.11871 4283708199
-23.595789 -28.616741 821.13086 4283183909
-23.107925 -28.691229 821.15582 4282528547
-22.674751 -28.613388 821.16425 4282528035
-22.186422 -28.686869 821.18085 4282462242
-21.754427 -28.610409 821.20111 4282659623
-21.2661 -28.689411 821.22052 4283185195
-20.834801 -28.615721 821.25616 4283908402
-20.346163 -28.691496 821.28009 4284630587
-19.915215 -28.61738 821.33502 4284958778
-19.426353 -28.698614 821.37677 4283515438
-18.994759 -28.621187 821.41345 4283973673
-18.505978 -28.693375 821.4259 4285087779
-18.073078 -28.617901 821.40088 4286466601
-17.58378 -28.697693 821.37195 4288240181
-17.150997 -28.62097 821.32465 4288898359
-16.659714 -28.692717 821.26788 4289291322
-16.227695 -28.610998 821.21265 4286865717
-15.735915 -28.683975 821.1803 4284569135
-15.305674 -28.609406 821.14886 4282794542
-14.813383 -28.690239 821.13824 4282204206
-14.383238 -28.613827 821.08075 4282140215
-13.890056 -28.685944 821.03241 4282008628
-13.459958 -28.601971 820.93536 4281220398
-12.965321 -28.667295 820.82336 4281153835
-12.534695 -28.583059 820.65979 4281153582
-12.039199 -28.658381 820.46893 4281547307
-11.608707 -28.582012 820.25446 4282007346
-11.11279 -28.651804 820.03308 4283125564
-10.682931 -28.566406 819.8208 4284048204
-10.18761 -28.632561 819.63226 4284575317
-9.7599287 -28.551277 819.49225 4284510032
-9.2651615 -28.623219 819.38483 4284247116
-8.8393688 -28.546553 819.32123 4284049737
-8.3447847 -28.621317 819.28583 4284246089
-7.9197388 -28.543844 819.27563 4283983176
-7.4250946 -28.617903 819.27533 4284047943
-7.0008912 -28.542555 819.29346 4283718980
-6.5060682 -28.619747 819.31573 4283653442
-6.082098 -28.547583 819.35223 4283720260
-5.5870891 -28.625891 819.3905 4284246345
-5.1637073 -28.551535 819.44366 4284114758
-4.668541 -28.627155 819.49921 4284245058
-4.245038 -28.551811 819.56244 4283654465
-3.7495363 -28.629219 819.60303 4283981893
-3.3265555 -28.556864 819.64801 4284440906
-2.8300831 -28.633484 819.66882 4283982409
-2.4071712 -28.557199 819.69 4284047428
-1.9101851 -28.632576 819.68567 4284046659
-1.4879986 -28.557596 819.68262 4284244552
-0.99078119 -28.632837 819.66107 4284180554
-0.56886262 -28.55707 819.65723 4284180809
-0.071526609 -28.632196 819.64917 4284509004
0.35051048 -28.556656 819.66144 4284377933
0.8477177 -28.632448 819.67511 4284509004
1.2700397 -28.557556 819.70117 4284509258
1.7676473 -28.634361 819.72974 4284640585
2.1896443 -28.558664 819.77185 4283720769
2.6880336 -28.635044 819.8006 4283983167
3.1088347 -28.560339 819.82654 4283458625
3.6081181 -28.637333 819.83655 4283720771
4.0285683 -28.562992 819.84814 4284049226
4.5279169 -28.639225 819.85773 4284115788
4.9478898 -28.563007 819.86298 4284049995
5.4476652 -28.638256 819.88184 4284049998
5.8674598 -28.563017 819.92798 4284377935
6.3682294 -28.640469 820.00531 4284114510
6.7883782 -28.568409 820.12512 4284115279
7.2908454 -28.650011 820.28925 4284115536
7.712254 -28.58383 820.49731 4283589450
8.2158918 -28.673874 820.76001 4283325764
8.6384153 -28.609735 821.02753 4282407233
9.1434956 -28.690098 821.30261 4282734912
9.565649 -28.613535 821.52606 4282998603
10.069538 -28.694227 821.70392 4284443727
10.489783 -28.62738 821.81799 4286876264
10.993383 -28.712187 821.86603 4289509769
11.411796 -28.639477 821.88037 4286892439
11.914932 -28.713852 821.85999 4284204687
12.332702 -28.635504 821.84424 4289056164
12.836239 -28.70793 821.82068 4289384866
13.253568 -28.629181 821.81647 4290172080
13.757872 -28.703772 821.81451 4290897075
14.175481 -28.629564 821.83704 4290831799
14.680079 -28.708498 821.84296 4290637757
15.097825 -28.634151 821.87531 4291423168
15.603244 -28.711489 821.89777 4290176696
16.020359 -28.639931 821.92877 4290961072
16.526688 -28.720695 821.9483 4289908135
16.943523 -28.645491 821.97742 4287210112
17.450167 -28.713034 822.00092 4283925074
17.866257 -28.627535 822.02704 4284250709
18.372604 -28.703863 822.02203 4286810208
18.78718 -28.632759 822.01709 4288123753
19.294464 -28.710382 822.00305 4287793770
19.709064 -28.634678 821.99951 4285890655
20.216179 -28.709623 821.99817 4285365588
20.630608 -28.633257 822.00201 4286154331
21.138428 -28.711685 822.00433 4288517745
21.553625 -28.63871 822.02875 4288124783
22.061853 -28.716833 822.05383 4285957213
22.476686 -28.640574 822.08911 4285039448
22.985655 -28.715288 822.11517 4285433692
23.400244 -28.639277 822.13879 4285891166
23.909639 -28.716743 822.15662 4285954650
24.323587 -28.643063 822.17804 4285692502
24.832972 -28.719627 822.17688 4285428560
25.245745 -28.641661 822.17932 4284969551
25.754734 -28.715103 822.1629 4285166926
26.166927 -28.638487 822.15521 4285496403
26.675865 -28.715776 822.13666 4286414169
27.087843 -28.64098 822.13361 4285889624
27.597721 -28.716518 822.13525 4285364822
28.01062 -28.639446 822.15863 4284905812
28.521811 -28.715899 822.17957 4285364056
28.9349 -28.641098 822.21796 4285757272
29.447134 -28.719103 822.25323 4285624404
29.859852 -28.646019 822.29456 4284442957
30.37195 -28.72401 822.31189 4284705873
30.783169 -28.647827 822.32294 4285428825
31.29475 -28.722656 822.31519 4284969816
31.705301 -28.645739 822.3111 4284773204
32.216827 -28.72184 822.29559 4284575827
32.626492 -28.644585 822.28363 4284575316
33.138206 -28.719351 822.26935 4284509011
33.548424 -28.643396 822.27277 4284705873
34.060997 -28.720436 822.27563 4284574287
34.471035 -28.64468 822.28668 4284180556
34.984154 -28.722204 822.30402 4284639567
35.394756 -28.646404 822.32574 4284442447
35.909134 -28.722975 822.3551 4284245070
36.319038 -28.647131 822.37567 4284114511
36.834023 -28.724602 822.40228 4283852367
37.243744 -28.649311 822.42896 4283851854
37.759701 -28.726677 822.4472 4283654731
38.167698 -28.651339 822.46057 4283655499
38.683895 -28.72674 822.46466 4283721294
39.090904 -28.650745 822.47223 4283785548
39.607937 -28.726126 822.47925 4283588169
40.013737 -28.649071 822.47498 4283523145
40.530163 -28.724739 822.47095 4283589449
40.936256 -28.650682 822.47247 4283852106
41.45348 -28.728331 822.47754 4283983179
41.859428 -28.653688 822.4881 4284114764
42.377098 -28.729506 822.49347 4283917903
42.783665 -28.652721 822.51593 4284113999
43.302372 -28.727976 822.53418 4283982413
43.708824 -28.652138 822.5589 4283785804
44.227257 -28.729006 822.5686 4283654986
44.632969 -28.653316 822.58313 4283195206
45.151325 -28.729218 822.58887 4283456839
45.556229 -28.653868 822.59613 4283719499
46.073933 -28.731226 822.58624 4283456840
46.478901 -28.655615 822.59509 4283128901
46.997211 -28.73102 822.58783 4283194179
47.402332 -28.654678 822.60498 4282930497
47.921097 -28.730623 822.604 4283323966
48.326603 -28.65465 822.62512 4283128129
48.846699 -28.732241 822.63995 4283718982
49.25209 -28.657606 822.66748 4283916105
49.773071 -28.734673 822.69122 4283785292
50.178631 -28.65929 822.72723 4284047691
50.70034 -28.736942 822.74597 4283916363
51.104782 -28.662739 822.78333 4283653448
51.627403 -28.738792 822.79578 4283128132
52.030403 -28.662529 822.82184 4283128645
52.552521 -28.738001 822.82587 4282997316
52.954391 -28.661964 822.83173 4282668353
53.475964 -28.737967 822.82642 4283127106
53.877522 -28.66256 822.8299 4282930242
54.39922 -28.738789 822.8241 4282929985
54.800884 -28.662905 822.83423 4282535742
55.324596 -28.738598 822.84106 4282601021
55.726833 -28.662649 822.87122 4282536254
56.25296 -28.739756 822.90411 4282339648
56.655201 -28.666651 822.9433 4282404414
57.182293 -28.744373 822.98175 4282338363
57.584549 -28.669411 823.02271 4282207291
58.110958 -28.746895 823.05194 4282470715
58.512238 -28.671778 823.07983 4282143034
59.037243 -28.747984 823.08899 4282536509
59.43742 -28.673536 823.10071 4282536254
59.962109 -28.750505 823.10492 4282733632
60.361778 -28.673004 823.11047 4282733888
60.887302 -28.746489 823.1123 4283126850
61.286427 -28.669352 823.1228 4283191873
61.812817 -28.747084 823.13049 4283191873
62.212189 -28.674326 823.14813 4283193155
62.739445 -28.752861 823.16083 4283522116
63.139297 -28.678686 823.1897 4283194435
63.667171 -28.754471 823.2099 4283850312
64.067131 -28.676689 823.23828 4283916107
64.595612 -28.751677 823.26013 4283916363
64.995453 -28.675358 823.28851 4283784260
65.524117 -28.752882 823.30804 4283717183
65.922157 -28.677282 823.31677 4283192381
66.449402 -28.754494 823.31555 4282996540
66.84639 -28.680231 823.31616 4283063103
67.37336 -28.757668 823.30585 4282932289
67.769043 -28.680075 823.29974 4283588678
68.295807 -28.75259 823.28107 4283785544
68.69117 -28.674276 823.2738 4283456580
69.219559 -28.751896 823.27222 4283324224
69.615097 -28.678164 823.27399 4282995776
70.145111 -28.754587 823.2854 4283259205
70.541527 -28.677008 823.2981 4283457355
71.074028 -28.752274 823.32556 4283063628
71.47139 -28.679607 823.35919 4282142273
72.006126 -28.760225 823.39984 4281813050
72.402924 -28.686256 823.43335 4281353273
72.937607 -28.763815 823.46698 4281680695
73.332962 -28.690207 823.49286 4281286713
73.866745 -28.765408 823.51514 4280894263
74.260544 -28.687037 823.52264 4281155382
74.792198 -28.760801 823.52173 4281089847
75.185173 -28.684404 823.52209 4281089079
75.717285 -28.761379 823.52216 4280957493
76.110802 -28.686787 823.53351 4281154101
76.643929 -28.7631 823.5401 4281088820
77.038361 -28.687613 823.56177 4281153844
77.573448 -28.765453 823.58514 4281023028
77.968719 -28.690828 823.62109 4280956979
78.503891 -28.766579 823.64734 4280891443
78.899544 -28.690327 823.6803 4281088052
79.433815 -28.76845 823.69025 4280891699
79.828133 -28.694561 823.7146 4280891696
80.362564 -28.770399 823.71503 4280759855
80.754814 -28.692419 823.7251 4280955952
81.288406 -28.768591 823.711 4280694061
81.678665 -28.694031 823.71204 4280628267
82.212936 -28.768551 823.70081 4280759852
82.60363 -28.693586 823.71155 4280628011
83.138428 -28.769732 823.70093 4280365867
83.53009 -28.693172 823.72278 4280496427
84.067062 -28.769249 823.73053 4280431147
84.460205 -28.694508 823.76807 4280495913
85.000092 -28.77153 823.8006 4280299048
85.397179 -28.69854 823.87238 4280495400
85.94014 -28.778397 823.93689 4280364070
86.339058 -28.707253 824.02252 4280298534
86.882271 -28.788013 824.07874 4280233251
87.279037 -28.714523 824.15131 4280430375
87.818924 -28.787256 824.17834 4280891688
88.208679 -28.704975 824.18927 4281746224
88.741173 -28.776384 824.14252 4282864703
89.126114 -28.70039 824.11493 4283718466
89.657478 -28.777697 824.05646 4283586628
90.043404 -28.702431 824.03528 4283455555
90.577461 -28.779598 823.99567 4283390018
90.967278 -28.707659 824.01508 4283325251
91.508888 -28.786377 824.04218 4283390789
91.902466 -28.711109 824.09479 4283062336
92.447029 -28.786476 824.14215 4282667065
92.841858 -28.708233 824.20734 4281878064
93.386147 -28.784853 824.25043 4282139955
93.777351 -28.710346 824.28668 4282862138
94.317017 -28.786539 824.28229 4282993468
94.704384 -28.710794 824.29132 4282862393
95.242981 -28.788363 824.27527 4282994493
95.627914 -28.714497 824.26605 4283258433
96.164894 -28.79203 824.23865 4283259459
96.55127 -28.716021 824.24225 4283063104
97.093109 -28.789606 824.25079 4283324990
97.483269 -28.713423 824.28674 4282997309
98.028046 -28.792145 824.31744 4283259200
98.41851 -28.719231 824.35797 4283456067
98.964752 -28.795374 824.39362 4283193154
99.353958 -28.718067 824.42944 4283390529
99.899399 -28.794033 824.4519 4283718979
100.28569 -28.719837 824.46936 4283259712
100.82892 -28.795778 824.46661 4283062335
101.21367 -28.719006 824.47369 4283259201
101.75723 -28.794641 824.47058 4283717698
102.14098 -28.720339 824.47443 4283718212
102.68523 -28.798319 824.4743 4283521605
103.06937 -28.72365 824.48315 4282799679
103.6163 -28.799107 824.50232 4282339386
104.00193 -28.722963 824.52319 4282206519
104.54958 -28.799269 824.54651 4282598961
104.93711 -28.723209 824.58301 4282074162
105.48615 -28.801422 824.61652 4282075187
105.87518 -28.729214 824.66345 4282075446
106.42358 -28.806959 824.68616 4282271284
106.81073 -28.731033 824.72357 4282007855
107.36128 -28.808134 824.75452 4282138412
107.74685 -28.732704 824.7865 4282007084
108.29504 -28.806263 824.7962 4282401329
108.6778 -28.728319 824.80786 4282204978
109.22488 -28.804287 824.80756 4282204721
109.60949 -28.730812 824.83417 4282074418
110.15559 -28.809938 824.82581 4282665014
110.54032 -28.738459 824.85315 4282796599
111.08891 -28.817492 824.86127 4282665273
111.47492 -28.741533 824.90265 4282731574
112.02763 -28.812681 824.93274 4282665271
112.41304 -28.731878 824.97083 4282205490
112.96428 -28.808321 824.995 4282205233
113.34889 -28.737732 825.02502 4282600246
113.89707 -28.818167 825.02191 4283256893
114.27924 -28.744911 825.03864 4283126591
114.82619 -28.819801 825.02368 4282733631
115.20618 -28.742579 825.0285 4282668350
115.75407 -28.816975 825.0155 4282798656
116.13464 -28.74029 825.02582 4282929214
116.6866 -28.816143 825.039 4283125311
117.06972 -28.742235 825.06708 4282928443
117.62257 -28.821753 825.08459 4283058746
118.00723 -28.748335 825.12811 4282928186
118.56239 -28.821268 825.15808 4282732348
118.94611 -28.743385 825.19745 4282863933
119.50175 -28.821417 825.22552 4282797628
119.88456 -28.748878 825.26013 4282929470
120.4409 -28.827759 825.29291 4282798402
120.82437 -28.753723 825.32983 4283060546
121.37909 -28.829693 825.3515 4282469696
121.7623 -28.755222 825.38696 4282731579
122.31705 -28.832844 825.40204 4282599480
122.69727 -28.757812 825.42297 4282337592
123.25025 -28.833088 825.42529 4282404153
123.62778 -28.754972 825.43036 4282667325
124.18138 -28.828959 825.43146 4282996547
124.55988 -28.75333 825.44623 4283324227
125.11595 -28.830515 825.46039 4283520068
125.49758 -28.758369 825.49744 4282797886
126.05785 -28.837902 825.53174 4281943863
126.44088 -28.764179 825.58258 4281877299
127.00124 -28.84005 825.61774 4281614897
127.38191 -28.764565 825.65234 4281680435
127.93843 -28.839975 825.6626 4281747509
128.31625 -28.763687 825.67853 4282272570
128.86934 -28.839487 825.66632 4282404410
129.2438 -28.763771 825.66052 4282995517
129.7959 -28.839834 825.64178 4283323456
130.17252 -28.76351 825.64862 4283257664
130.72783 -28.83989 825.65149 4282602303
131.10741 -28.766285 825.67578 4282732605
131.66608 -28.84304 825.69525 4282272311
132.04869 -28.76696 825.74347 4282008116
132.61342 -28.844351 825.7948 4281680176
132.99648 -28.770971 825.85089 4282008626
133.56107 -28.84833 825.89313 4282075444
133.94138 -28.774593 825.93744 4282468149
134.50333 -28.850943 825.96051 4281877294
134.87991 -28.775316 825.98138 4281483310
135.43597 -28.850815 825.96558 4282207541
135.80789 -28.775909 825.96295 4282732860
136.36258 -28.851322 825.94098 4282470721
136.73665 -28.774773 825.94586 4283257153
137.29501 -28.849798 825.94348 4282009144
137.67276 -28.776176 825.97272 4281351471
138.23798 -28.855377 826.00977 4280826405
138.62079 -28.781345 826.07068 4280497444
139.18964 -28.858324 826.12695 4280760354
139.57213 -28.783922 826.18872 4280890917
140.14061 -28.861685 826.23792 4281153826
140.52071 -28.78758 826.28613 4280825892
141.08437 -28.863651 826.30646 4281417255
141.45953 -28.788429 826.32666 4281810735
142.02048 -28.864414 826.32794 4282140724
142.39311 -28.78875 826.33289 4282271028
142.9532 -28.8643 826.32904 4282007602
143.32706 -28.788124 826.34186 4281679153
143.88922 -28.865702 826.35071 4281745455
144.26526 -28.7927 826.37604 4281811505
144.83116 -28.86862 826.4021 4282008881
145.20935 -28.793106 826.44122 4281745713
145.77902 -28.870579 826.487 4281942063
146.15706 -28.795336 826.5271 4282271029
146.72514 -28.873978 826.55908 4282534970
147.10115 -28.800962 826.59064 4282798397
147.668 -28.876696 826.6145 4282404926
148.04279 -28.800497 826.64026 4282733374
148.60556 -28.875984 826.64062 4282667582
148.97696 -28.799557 826.64685 4282732605
149.54031 -28.875732 826.64697 4282929469
149.91322 -28.800663 826.66235 4282863676
150.47832 -28.877514 826.67157 4282928957
150.85182 -28.803652 826.69159 4283125052
151.42059 -28.882446 826.71753 4282992955
151.7981 -28.807825 826.76105 4282598968
152.37073 -28.883215 826.80701 4282139704
152.74863 -28.806581 826.8526 4282402105
153.32257 -28.88393 826.90466 4282139706
153.70212 -28.809202 826.95856 4281876532
154.27664 -28.887041 827.01123 4281547310
154.65422 -28.813194 827.05444 4281743662
155.22575 -28.893866 827.08813 4281677608
155.60127 -28.822252 827.1239 4281021734
156.1707 -28.897949 827.14282 4281942061
156.54202 -28.819979 827.15759 4282073907
157.10939 -28.894878 827.16199 4281810994
157.4803 -28.818821 827.17853 4281942576
158.04842 -28.895292 827.18427 4281876271
158.42073 -28.821131 827.20874 4281941809
158.98822 -28.896532 827.21191 4281876273
159.36145 -28.819286 827.24255 4282007857
159.92981 -28.896002 827.25043 4281614385
160.30272 -28.822836 827.27588 4281417520
160.87289 -28.902815 827.28912 4281220144
161.24599 -28.829115 827.31812 4281416752
161.81729 -28.903648 827.33545 4280957228
162.19159 -28.827105 827.37317 4281088302
162.76416 -28.905016 827.39343 4281154350
163.13847 -28.829443 827.43298 4281416238
163.71007 -28.904589 827.4483 4281745197
164.08304 -28.829153 827.47961 4281285934
164.65335 -28.906034 827.48816 4281285166
165.02646 -28.832737 827.51953 4281416494
165.59772 -28.910769 827.52991 4281219629
165.97119 -28.834932 827.56628 4281088044
166.54356 -28.912853 827.57812 4281153068
166.9155 -28.839962 827.60846 4281218861
167.48643 -28.916416 827.61334 4281153068
167.85631 -28.839344 827.63226 4281218604
168.42232 -28.912609 827.61182 4281087020
168.78848 -28.835213 827.6145 4281152555
169.35382 -28.90991 827.58722 4280890408
169.7202 -28.834534 827.59424 4280693543
170.28796 -28.909679 827.5755 4280759078
170.65512 -28.835224 827.58783 4280693287
171.22798 -28.912172 827.59357 4280824615
171.6002 -28.837095 827.63007 4280824617
172.17644 -28.913315 827.65283 4281021995
172.55186 -28.838959 827.70251 4281219117
173.12988 -28.917322 827.73383 4281415982
173.50758 -28.844688 827.79315 4281219884
174.08771 -28.922298 827.83197 4281416493
174.46428 -28.846113 827.8891 4281482032
175.04642 -28.922319 827.93396 4281679410
175.42357 -28.848196 827.99622 4281679666
176.00591 -28.927357 828.03894 4281744947
176.38199 -28.856331 828.09692 4281416240
176.96378 -28.933895 828.13342 4281088299
177.33768 -28.857901 828.18304 4280891690
177.91621 -28.93486 828.20367 4281219628
178.28484 -28.861584 828.22894 4281417263
178.86206 -28.937687 828.24237 4281745458
179.23093 -28.861929 828.26794 4281876786
179.80963 -28.937618 828.28699 4281876529
180.18054 -28.862764 828.32312 4281942066
180.76166 -28.938553 828.34998 4281810480
181.1347 -28.863306 828.39746 4281679408
181.7171 -28.940742 828.42804 4281810480
182.09016 -28.866949 828.47461 4281548336
182.67336 -28.943563 828.50702 4281614385
183.04538 -28.870287 828.5517 4281482800
183.62683 -28.949383 828.57446 4281547568
183.9986 -28.876202 828.61859 4281744432
184.58005 -28.95192 828.64038 4281416239
184.95218 -28.876541 828.6864 4281285679
185.53224 -28.95298 828.70123 4281350703
185.90308 -28.878893 828.74097 4281678895
186.48439 -28.955284 828.76202 4281482031
186.85942 -28.879452 828.81696 4281417006
187.44301 -28.956537 828.84814 4281548077
187.81758 -28.882984 828.90234 4281416750
188.40027 -28.960371 828.92578 4281613871
188.76593 -28.886541 828.94348 4281482543
189.33913 -28.961752 828.92108 4281351216
189.6951 -28.88331 828.89813 4281547824
190.26752 -28.956602 828.87195 4281285169
190.6261 -28.880735 828.86798 4281284142
191.20415 -28.960075 828.86804 4280757544
191.57498 -28.894791 828.92456 4280099871
192.17683 -28.979904 829.02081 4279507990
192.56557 -28.905552 829.15863 4279244819
193.18112 -28.982363 829.30927 4279376145
193.56847 -28.906803 829.43958 4279376147
194.18414 -28.982807 829.56689 4279442194
194.56366 -28.907766 829.65753 4279508500
195.16109 -28.981403 829.70972 4280100119
195.5256 -28.907503 829.73138 4280560927
196.10318 -28.987469 829.70068 4281613096
196.45976 -28.917694 829.68524 4281810734
197.02457 -28.9925 829.62115 4281744946
197.3782 -28.913048 829.59155 4281876017
197.94754 -28.985394 829.54419 4281482032
198.30643 -28.908058 829.53784 4281678896
198.88684 -28.983147 829.53589 4281547055
199.2541 -28.908596 829.56451 4281547566
199.84276 -28.986246 829.59576 4281547822
200.21651 -28.911863 829.65198 4281416750
200.80592 -28.988392 829.68427 4281350959
201.17584 -28.914192 829.72656 4281613360
201.7598 -28.989704 829.73218 4281284909
202.12395 -28.914446 829.75409 4281285164
202.70247 -28.991007 829.73615 4281284651
203.06033 -28.913679 829.73199 4280825129
203.63594 -28.987791 829.70148 4280955432
203.99605 -28.91427 829.70728 4280758312
204.57832 -28.992306 829.70984 4280692263
204.95071 -28.919621 829.76453 4280626471
205.5475 -28.998344 829.82239 4280363556
205.93364 -28.925716 829.9353 4280363299
206.55153 -29.009144 830.06732 4280428834
206.93974 -28.938694 830.1983 4280166176
207.56133 -29.014364 830.33264 4280100640
207.94043 -28.940029 830.42407 4280231712
208.5437 -29.015667 830.48309 4280297248
208.90912 -28.941658 830.52161 4280362784
209.49162 -29.014914 830.49799 4280297246
209.84508 -28.940538 830.48718 4280166174
210.41631 -29.01556 830.42218 4280363551
210.76265 -28.939928 830.38391 4280297503
211.33376 -29.010757 830.32355 4280297248
211.67918 -28.930712 830.2793 4280493857
212.24931 -29.004671 830.21887 4280297504
212.59938 -28.928669 830.18964 4280231966
213.17627 -29.005049 830.15607 4280232222
213.53052 -28.929432 830.14465 4280231966
214.11316 -29.00452 830.12994 4280231966
214.47084 -28.930695 830.13257 4280296990
215.06342 -29.008244 830.15515 4280296991
215.42752 -28.931719 830.18402 4280362783
216.02347 -29.006037 830.21985 4280100383
216.38831 -28.93362 830.25476 4280100126
216.99146 -29.010859 830.31097 4280034331
217.35991 -28.93701 830.37122 4279771417
217.96939 -29.014189 830.44916 4279968025
218.34013 -28.941608 830.51941 4279836184
218.9567 -29.019434 830.62115 4279770135
219.33502 -28.954155 830.71625 4279573271
219.95769 -29.044426 830.83984 4279573527
220.34023 -28.973026 830.94135 4279704856
220.95866 -29.046154 831.0462 4279836442
221.33469 -28.97171 831.12323 4280099356
221.94447 -29.047985 831.19409 4280033821
222.31128 -28.968689 831.23645 4280165149
222.90775 -29.048897 831.26068 4280165149
223.26463 -28.975363 831.26544 4280100125
223.85544 -29.048817 831.26672 4280297247
224.20937 -28.974081 831.26233 4280165918
224.79861 -29.048847 831.25726 4280231454
225.14943 -28.968927 831.24219 4280231711
225.74126 -29.046227 831.24463 4280559905
226.09428 -28.971443 831.2392 4280560162
226.68793 -29.044773 831.24908 4280560163
227.0408 -28.968735 831.24237 4280757028
227.63531 -29.045015 831.25372 4280757028
227.98924 -28.971954 831.25073 4280625697
228.58501 -29.049284 831.2674 4280362527
228.93768 -28.9715 831.26495 4280230941
229.53529 -29.051466 831.28595 4279967771
229.89345 -28.984381 831.30469 4279638807
230.49698 -29.068069 831.34729 4279375635
230.85417 -28.988386 831.3656 4279112720
231.45987 -29.053446 831.41199 4279046671
231.82097 -28.974852 831.44165 4279046415
232.42542 -29.059715 831.48145 4279046671
232.78708 -28.986012 831.51459 4279046415
233.38745 -29.062206 831.53516 4278980878
233.74765 -28.987305 831.56396 4279046414
234.35207 -29.065351 831.59729 4278915342
234.7133 -28.993254 831.63037 4278980878
235.31767 -29.07741 831.6618 4278980622
235.6772 -28.991871 831.69025 4278980878
236.28047 -29.056644 831.71643 4278980622
236.64081 -28.993458 831.74725 4279046158
237.24219 -29.074869 831.76581 4278980622
237.59859 -28.994875 831.78424 4279046158
238.20059 -29.074076 831.80432 4278980365
238.55649 -28.998817 831.81909 4278980365
239.16092 -29.073364 831.84875 4278914829
239.52202 -29.00075 831.8811 4278914828
240.13029 -29.084284 831.92249 4278914572
240.49841 -29.007147 831.9798 4278914572
241.1234 -29.080168 832.07697 4278848780
241.48184 -29.004057 832.10193 4278980108
242.11681 -29.084091 832.23163 4278848780
242.47328 -29.00913 832.24817 4278848523
243.089 -29.099422 832.31213 4278717194
243.4429 -29.018614 832.32196 4278717193
244.04092 -29.092779 832.3222 4278651657
244.37794 -29.011358 832.2757 4278717192
244.96483 -29.076096 832.23712 4278651656
245.2892 -29.004026 832.14716 4278651656
245.88394 -29.077808 832.13495 4278651656
246.21637 -29.012367 832.07214 4278717192
246.82248 -29.089916 832.0979 4278651656
247.16548 -29.006069 832.07172 4278717448
247.78391 -29.091372 832.13904 4278717705
248.15576 -29.026505 832.20935 4278848778
248.77339 -29.099676 832.27283 4278717962
249.14626 -29.015568 832.3479 4278783498
249.76607 -29.095911 832.41809 4278783498
250.13377 -29.020756 832.47449 4278848778
250.75223 -29.094517 832.54065 4278783498
251.10704 -29.020868 832.55505 4278849034
251.71466 -29.096952 832.58203 4278717962
252.07626 -29.017736 832.61871 4278848778
252.68587 -29.101965 832.65173 4278783242
253.05067 -29.029133 832.69971 4278914314
253.66489 -29.11138 832.745 4278783242
254.03679 -29.035341 832.81458 4278783241
254.66425 -29.11124 832.90472 4278717705
255.03719 -29.036238 832.97742 4278848777
255.6385 -29.100788 832.98254 4278783241
255.99065 -29.034784 832.98749 4278848777
256.5668 -29.123598 832.90784 4278848778
256.87863 -29.019781 832.78381 4278980106
257.45166 -29.081528 832.69531 4278914569
257.77335 -29.026196 832.59943 4278980361
258.32928 -29.093557 832.45544 4278915081
-111.71089 -28.377775 827.55115 4278321409
-111.12189 -28.422018 826.30042 4278386944
-110.60474 -28.461687 826.25244 4278452737
-110.06729 -28.386806 825.38049 4278518273
-109.52379 -28.420897 825.1347 4278649601
-109.04712 -28.374453 824.71887 4278715137
-108.47836 -28.388828 824.27118 4278780929
-108.01407 -28.34654 823.94019 4278846465
-107.45713 -28.365419 823.57013 4278912001
-106.99311 -28.322973 823.24097 4278977537
-106.44646 -28.342936 822.94098 4279043329
-105.99165 -28.304922 822.67621 4279108865
-105.45175 -28.32831 822.4212 4279108865
-105.00112 -28.289101 822.18842 4279174401
-104.46601 -28.310844 821.96387 4279239937
-104.01968 -28.274225 821.76245 4279371265
-103.48956 -28.297497 821.5705 4279371265
-103.04797 -28.262039 821.40564 4279371265
-102.52266 -28.286367 821.24561 4279371521
-102.08363 -28.250637 821.10095 4279437058
-101.56291 -28.276337 820.97339 4279502850
-101.12724 -28.242567 820.85474 4279502850
-100.60948 -28.268307 820.74597 4279568643
-100.17555 -28.2341 820.64276 4279634435
-99.660599 -28.260962 820.55054 4279634435
-99.229225 -28.227959 820.4696 4279634435
-98.716637 -28.255577 820.39148 4279765763
-98.287056 -28.222088 820.32568 4279831812
-97.776901 -28.249657 820.26489 4279962884
-97.34832 -28.2192 820.21075 4280160005
-96.841095 -28.247295 820.16852 4280225797
-96.41375 -28.215729 820.12622 4280357126
-95.908165 -28.24502 820.09479 4280357638
-95.481888 -28.213207 820.06299 4280488967
-94.975662 -28.240686 820.03961 4280620296
-94.549461 -28.208523 820.01215 4280685832
-94.044098 -28.237679 819.99048 4280817160
