x y z rgb
77.936707 -65.179459 821.82544 4280823580
78.349564 -65.19178 821.60199 4280626716
78.822807 -65.157753 821.46124 4280495902
79.257439 -65.175972 821.39191 4280693280
79.728386 -65.143356 821.25684 4280890917
80.156937 -65.153397 821.125 4281285416
80.621231 -65.116646 820.94348 4281548586
81.037849 -65.113518 820.677 4281680171
81.493446 -65.075455 820.42938 4282008109
81.912643 -65.07618 820.18359 4282074928
82.368355 -65.035812 819.94647 4282140464
82.792465 -65.032562 819.75507 4281811244
83.253494 -65.000313 819.57886 4281417257
83.682632 -65.013008 819.44659 4281482537
84.147896 -64.989777 819.31012 4281746479
84.578873 -65.003517 819.20117 4282075699
85.045288 -64.975258 819.08826 4282339130
85.476822 -64.981316 818.98517 4282601785
85.944153 -64.95224 818.87708 4282930235
86.375359 -64.960754 818.77325 4282864955
86.843376 -64.935112 818.66937 4283257661
87.273621 -64.945724 818.56244 4283389248
87.741928 -64.920761 818.44861 4283322174
88.172112 -64.931923 818.3476 4282271281
88.639679 -64.903702 818.23224 4281810986
89.066055 -64.911507 818.10077 4281810220
89.531227 -64.884514 817.96527 4281482027
89.958939 -64.897903 817.85229 4281678894
90.426849 -64.876495 817.74786 4281811506
90.855583 -64.891014 817.66211 4282207799
91.329407 -64.855507 817.59033 4282734140
91.764542 -64.854866 817.56396 4282142775
92.245018 -64.837074 817.55328 4282273334
92.682228 -64.871178 817.54315 4283455294
93.159554 -64.85334 817.50623 4283719235
93.596428 -64.862411 817.48151 4283524164
94.069519 -64.83889 817.4187 4283852107
94.501167 -64.853508 817.35425 4284049231
94.968994 -64.831055 817.23987 4284048976
95.395882 -64.841202 817.13751 4284180816
95.863754 -64.812904 817.02435 4284377424
96.289528 -64.822762 816.91779 4284377938
96.759514 -64.799881 816.82214 4284377427
97.188828 -64.814133 816.7522 4283983696
97.663879 -64.791039 816.69897 4283851083
98.09861 -64.805412 816.67346 4283850312
98.579498 -64.786797 816.66772 4283785285
99.017433 -64.804344 816.67493 4284048459
99.501106 -64.789291 816.68823 4284181585
99.937317 -64.807228 816.68292 4284707670
100.41945 -64.78949 816.6792 4285627741
100.85175 -64.803818 816.64703 4285824862
101.32974 -64.782936 816.60791 4285890654
101.75836 -64.795982 816.54187 4286416996
102.23277 -64.774376 816.47174 4286286435
102.65863 -64.785545 816.39417 4286089568
103.13396 -64.762093 816.32623 4286680166
103.56097 -64.776611 816.26349 4287008366
104.0424 -64.757568 816.23883 4286548590
104.47562 -64.774956 816.23102 4286352489
104.96331 -64.756439 816.2525 4286484333
105.40229 -64.772842 816.28467 4286614629
105.89303 -64.7584 816.33014 4286288744
106.33274 -64.7855 816.37305 4288126847
106.81259 -64.784081 816.39453 4290104734
107.25343 -64.801155 816.38739 4294705129
107.72787 -64.783218 816.3714 4294967295
108.16722 -64.792519 816.34686 4292870143
108.64044 -64.772346 816.3172 4292541681
109.07879 -64.778183 816.28607 4291291890
109.56164 -64.760178 816.26355 4288992719
109.99473 -64.779999 816.25873 4288923313
110.48193 -64.764786 816.26636 4289449112
110.91638 -64.786034 816.27563 4289053597
111.40768 -64.772148 816.30774 4289511833
111.8456 -64.7948 816.3457 4287670926
112.34032 -64.780342 816.39886 4286356093
112.77876 -64.801529 816.44867 4285171050
113.27609 -64.786125 816.51208 4284579422
113.71493 -64.806725 816.56256 4284576093
114.21078 -64.794975 816.61749 4284181073
114.64616 -64.816971 816.6405 4283917393
115.13906 -64.801224 816.67224 4283785545
115.57317 -64.820572 816.68622 4283522119
116.06533 -64.804474 816.71039 4283258688
116.49805 -64.825317 816.72211 4283323203
116.99215 -64.809845 816.75397 4283192129
117.42776 -64.829735 816.79016 4282929472
117.92719 -64.81562 816.85461 4282667070
118.36713 -64.839088 816.92065 4282535487
118.87113 -64.83004 817.01697 4282469439
119.31557 -64.857201 817.10919 4282403389
119.82295 -64.849747 817.22626 4282599483
120.26745 -64.8778 817.32166 4282468156
120.77428 -64.867424 817.42767 4282139190
121.21666 -64.88916 817.50873 4281943094
121.72013 -64.877312 817.58722 4282140727
122.15724 -64.902946 817.63818 4281812276
122.65866 -64.888382 817.69519 4281745716
123.09515 -64.910538 817.73944 4281613618
123.59777 -64.900009 817.80725 4281219633
124.03698 -64.924706 817.87195 4281285424
124.54678 -64.911446 817.98059 4281219885
124.99326 -64.940552 818.09979 4281087788
125.51261 -64.93692 818.26257 4280956204
125.96555 -64.97364 818.43243 4281021483
126.49123 -64.968475 818.62823 4280955946
126.94557 -65.00605 818.80945 4280824360
127.47105 -64.997475 818.99188 4280693032
127.92106 -65.029305 819.14038 4280758310
128.44078 -65.017738 819.28235 4280758053
128.88321 -65.048416 819.38684 4280889383
129.39745 -65.031342 819.4787 4280823848
129.83144 -65.061836 819.54919 4280693031
130.34103 -65.04705 819.60583 4280954921
130.77312 -65.076485 819.66193 4280625958
131.28935 -65.061211 819.76697 4280231202
131.72417 -65.091286 819.83801 4280165407
132.24269 -65.079056 819.96613 4280099358
132.69312 -65.110252 820.09772 4279704858
133.20564 -65.097389 820.18933 4279507479
133.66362 -65.126625 820.34894 4279375637
134.17424 -65.118027 820.45947 4279243795
134.62167 -65.147202 820.58112 4279046416
135.15921 -65.152618 820.85364 4278914830
135.52612 -65.193794 821.04297 4278782988
136.19554 -65.237663 821.50183 4278651400
136.77963 -65.386009 822.41461 4278519558
137.32417 -65.381584 822.69879 4278322947
137.86359 -65.382271 823.3587 4278585350
138.3783 -65.349434 823.45636 4278717704
138.79695 -65.346611 823.39862 4279112204
139.27257 -65.331497 823.2392 4279441682
139.63872 -65.334579 822.87299 4279836183
140.07193 -65.28524 822.44922 4280100123
140.43922 -65.281578 822.10327 4280363807
140.89149 -65.230293 821.78796 4280824100
141.27255 -65.232704 821.5274 4281284652
141.73512 -65.197411 821.30011 4281941551
142.12828 -65.202682 821.1012 4281942580
142.5979 -65.168686 820.92767 4282139959
143.00092 -65.173248 820.78784 4282206009
143.48137 -65.145973 820.6748 4282271036
143.89972 -65.164032 820.63171 4282008376
144.40147 -65.146858 820.63287 4281942580
144.83627 -65.172821 820.69116 4281613362
145.35416 -65.15873 820.78015 4281219631
145.79616 -65.187866 820.88763 4281021739
146.31317 -65.173988 820.9657 4280889638
146.72633 -65.202499 820.91266 4280429602
147.22925 -65.184052 820.92072 4280230687
147.65274 -65.200485 820.89703 4279769622
148.12424 -65.187805 820.78119 4278914827
6.9441695 -64.743134 823.21643 4278585350
7.3249254 -64.687469 821.64728 4278848521
7.7155547 -64.596054 821.42523 4279111948
8.2159491 -64.646057 820.92365 4279243535
8.6266937 -64.519424 820.44147 4279309327
9.123373 -64.570213 819.93555 4279375119
9.5364418 -64.446991 819.48279 4279375632
10.038576 -64.503899 819.09332 4279572754
10.450043 -64.389366 818.77789 4279770133
10.95352 -64.450188 818.48712 4279967513
11.365436 -64.342667 818.26776 4280033306
11.872279 -64.411751 818.06769 4279968026
12.283933 -64.31356 817.91669 4279968796
12.786566 -64.394379 817.78973 4280429089
13.2005 -64.296242 817.68964 4280890155
13.704287 -64.377884 817.61047 4281548335
14.11817 -64.284752 817.55029 4282010177
14.611959 -64.376305 817.48523 4283985220
15.025588 -64.285332 817.41882 4284780145
15.497697 -64.385963 817.32404 4291881594
15.908969 -64.294418 817.22302 4294967295
16.367628 -64.388672 817.11987 4294967295
16.789778 -64.293526 817.04089 4294967295
17.265306 -64.383568 816.98315 4294967295
17.720699 -64.270561 816.96814 4294967295
18.228998 -64.3442 816.98242 4294967295
18.676464 -64.235825 817.03589 4293066714
19.183762 -64.329742 817.1272 4287932766
19.613636 -64.247757 817.22693 4282211915
20.123751 -64.355911 817.35486 4282470707
20.536537 -64.282486 817.49463 4281417257
21.049198 -64.382309 817.6853 4280495649
21.459904 -64.311195 817.90045 4279968797
21.975548 -64.424942 818.1886 4279705110
22.389286 -64.367729 818.48547 4279573013
22.907045 -64.488724 818.84698 4279506962
23.325527 -64.428001 819.21185 4279572499
23.844 -64.539963 819.5686 4279441169
24.266653 -64.47673 819.94946 4279244047
24.78166 -64.58271 820.14264 4279177997
25.198284 -64.503723 820.27625 4279111948
25.711262 -64.608009 820.42596 4279046155
26.143551 -64.505783 820.44281 4278980620
77.972313 -64.845711 822.89868 4280100118
78.468597 -64.788048 822.60327 4280231701
78.845482 -64.679504 822.47577 4280101144
79.367783 -64.773056 822.3493 4280495643
79.727425 -64.662971 822.06146 4280758559
80.24968 -64.725914 821.85834 4281087268
80.610863 -64.623123 821.63489 4281350950
81.125038 -64.683159 821.36859 4281351207
81.488884 -64.581467 821.13751 4281482280
81.995399 -64.648254 820.83777 4281613611
82.360558 -64.534645 820.60083 4281679401
82.869537 -64.600281 820.3576 4281350437
83.238686 -64.498055 820.16406 4281087524
83.755852 -64.582283 819.99969 4281219364
84.127052 -64.483101 819.83398 4281548586
84.645973 -64.561699 819.6944 4282075185
85.01931 -64.45948 819.55243 4282403893
85.539986 -64.536919 819.42755 4282206262
85.914581 -64.435463 819.30127 4282403894
86.435715 -64.515755 819.1814 4282469943
86.811066 -64.417107 819.0686 4282797880
87.33326 -64.497604 818.95404 4283125563
87.707596 -64.399445 818.83472 4283125561
88.23027 -64.481476 818.71698 4282467890
88.601624 -64.383057 818.58667 4281679917
89.119873 -64.460426 818.4245 4282007856
89.488167 -64.361351 818.27295 4282073908
90.009163 -64.443565 818.13416 4281746229
90.379639 -64.351585 818.01556 4282009397
90.905746 -64.431862 817.91412 4282207546
91.279617 -64.326271 817.84314 4282141747
91.815262 -64.392303 817.82135 4281482791
92.196289 -64.305336 817.81848 4281089061
92.733139 -64.413948 817.80719 4282796078
93.110291 -64.329056 817.77026 4282469940
93.64563 -64.405731 817.74225 4282798906
94.021675 -64.308151 817.67786 4283258943
94.550163 -64.394043 817.59906 4283586885
94.918182 -64.30201 817.47504 4283916105
95.441643 -64.382713 817.35315 4283785034
95.809845 -64.282753 817.23615 4284048715
96.33239 -64.359695 817.11017 4284376654
96.702301 -64.263748 817.00885 4284443470
97.229828 -64.348488 816.92267 4284443215
97.604263 -64.255653 816.86365 4284180812
98.138084 -64.341431 816.83215 4284376140
98.518326 -64.25219 816.82153 4284311374
99.05677 -64.341049 816.82489 4284312144
99.43882 -64.252968 816.83234 4283984720
99.97551 -64.341042 816.82318 4284313426
100.35616 -64.251411 816.81592 4284905047
100.89027 -64.337288 816.77667 4285430105
101.26511 -64.244835 816.7326 4285430618
101.79498 -64.327492 816.6568 4285825120
102.16573 -64.234192 816.58301 4285956449
102.69436 -64.316422 816.49512 4285497696
103.06449 -64.22213 816.42133 4285694561
103.59496 -64.305588 816.34729 4286022242
103.97031 -64.215614 816.31592 4286154342
104.50885 -64.303101 816.30304 4286220899
104.88914 -64.214561 816.31506 4285893986
105.43446 -64.303802 816.3446 4287009119
105.81702 -64.217758 816.37994 4285239399
106.36333 -64.312607 816.4223 4289376377
106.73678 -64.23732 816.4328 4294965189
107.28198 -64.321114 816.42072 4294967295
107.65012 -64.235435 816.39667 4294967295
108.19419 -64.313362 816.36761 4294967295
108.56056 -64.22657 816.33075 4294967295
109.10478 -64.302032 816.2948 4294967295
109.47816 -64.211388 816.2666 4294967295
110.01078 -64.309166 816.25739 4291165407
110.3959 -64.219078 816.25433 4287885251
110.93023 -64.311493 816.25531 4286769324
111.31807 -64.220177 816.27325 4288930237
111.85754 -64.317078 816.30402 4288403633
112.24693 -64.227348 816.34076 4288266667
112.79648 -64.319519 816.38312 4286690196
113.1797 -64.234367 816.4339 4286225026
113.7302 -64.324837 816.4801 4285371252
114.11243 -64.24012 816.52692 4284580975
114.65923 -64.331841 816.54504 4284055138
115.03815 -64.245041 816.56982 4283789660
115.58446 -64.333 816.5788 4283658325
115.96204 -64.247704 816.59784 4283327054
116.50823 -64.338112 816.60132 4283523401
116.88612 -64.252335 816.62408 4283063112
117.43575 -64.342293 816.64978 4283259975
117.81784 -64.256836 816.70239 4283127366
118.37154 -64.349388 816.75903 4282930245
118.75817 -64.268219 816.83893 4282995268
119.31603 -64.364601 816.92334 4282666816
119.70591 -64.284195 817.02551 4282535486
120.26558 -64.381027 817.11615 4282600509
120.65364 -64.300514 817.20898 4282337083
121.21181 -64.394722 817.28296 4282074936
121.59595 -64.310722 817.35034 4282009911
122.15002 -64.403038 817.3924 4282009656
122.53027 -64.319832 817.43658 4281943352
123.08353 -64.411011 817.4682 4281877302
123.46465 -64.32679 817.51923 4281810997
124.02194 -64.421249 817.57379 4281876533
124.40807 -64.340401 817.6626 4281679410
124.97377 -64.436607 817.77264 4281482034
125.36816 -64.359329 817.91071 4281350448
125.94265 -64.462257 818.07178 4281219374
126.34167 -64.388939 818.24335 4281022509
126.91998 -64.491234 818.42273 4280957484
127.31729 -64.414421 818.58429 4281087531
127.89192 -64.515533 818.73303 4280824616
128.28409 -64.437317 818.86377 4280693030
128.85297 -64.53199 818.97003 4280889638
129.23914 -64.450348 819.06378 4280824359
129.80292 -64.545944 819.13745 4280890153
130.18735 -64.465744 819.21771 4281087018
130.75279 -64.563324 819.30511 4280954665
131.14388 -64.485916 819.42676 4280822823
131.7142 -64.586189 819.54474 4280559908
132.11047 -64.506203 819.6983 4280363041
132.69066 -64.608978 819.8703 4280230943
133.08095 -64.535576 819.99933 4280033821
133.66464 -64.638847 820.17993 4279967772
134.05432 -64.556244 820.30463 4279770650
134.63139 -64.653435 820.44141 4279638810
135.03857 -64.587814 820.67096 4279506967
135.62785 -64.692528 820.88019 4279112724
136.04782 -64.647392 821.17926 4279112209
136.68559 -64.804054 821.6756 4278914828
137.1066 -64.758217 821.9679 4278586634
137.73904 -64.846527 822.42773 4278783754
138.13309 -64.706009 822.56958 4278980878
138.70764 -64.811913 822.66425 4279178512
139.07011 -64.732697 822.62054 4279441684
139.60214 -64.817268 822.44275 4279770647
139.93999 -64.719383 822.25244 4280034844
140.45007 -64.781845 821.94653 4280561185
140.7784 -64.674362 821.70251 4280955942
141.2964 -64.744041 821.45648 4281547310
141.63397 -64.644081 821.2674 4281942580
142.15836 -64.718864 821.0733 4282139962
142.50179 -64.617607 820.92578 4282206011
143.03705 -64.693565 820.79376 4281943866
143.39049 -64.598007 820.70538 4282533949
143.94365 -64.686378 820.6767 4282271545
144.31544 -64.600723 820.69434 4282007605
144.88596 -64.696472 820.76721 4281678641
145.27113 -64.613884 820.85565 4281219117
145.84732 -64.709717 820.95892 4280692773
146.21671 -64.624519 820.96704 4280232736
146.75427 -64.714981 820.86145 4280166175
147.11548 -64.630951 820.8385 4280099099
147.65216 -64.711922 820.72919 4279440914
147.97678 -64.632668 820.54041 4278717449
6.8438039 -64.326134 822.73358 4278651143
7.3032646 -64.26313 821.63837 4278914570
7.7548594 -64.213158 821.30243 4279177741
8.2165508 -64.192863 820.79102 4279243790
8.6661091 -64.136299 820.2774 4279309327
9.1271038 -64.118767 819.79681 4279375120
9.5765018 -64.067657 819.35309 4279375631
10.037531 -64.058434 818.99628 4279507217
10.492343 -64.010963 818.69208 4279704340
10.949409 -64.008202 818.4223 4279967256
11.411297 -63.963688 818.21478 4279967770
11.864696 -63.973202 818.02759 4280034074
12.330982 -63.939796 817.88409 4280166429
12.783773 -63.956985 817.76117 4280560931
13.246547 -63.923019 817.6662 4280759852
13.704226 -63.93874 817.58337 4281810229
14.161393 -63.91407 817.5257 4281227076
14.623767 -63.928642 817.44995 4284575565
15.059442 -63.91552 817.37982 4284003700
15.512587 -63.930809 817.27661 4293915816
15.938313 -63.921165 817.17865 4294967295
16.382895 -63.936001 817.08807 4294967295
16.819641 -63.923702 817.03223 4294967295
17.295168 -63.928257 816.99799 4294967295
17.767942 -63.896023 817.00775 4294967295
18.257399 -63.889778 817.04932 4294967295
18.724529 -63.867516 817.12537 4288603542
19.204077 -63.887531 817.23315 4285757526
19.663063 -63.889511 817.33868 4281950273
20.123468 -63.930374 817.47449 4282074670
20.587534 -63.924828 817.62677 4280564261
21.045675 -63.957939 817.82947 4280297504
21.514622 -63.949619 818.06708 4279836954
21.973747 -64.000969 818.36334 4279770134
22.444796 -64.013298 818.68494 4279573011
22.91008 -64.066833 819.04974 4279506962
23.381712 -64.069939 819.43445 4279506963
23.850567 -64.112518 819.77344 4279375376
24.316433 -64.110054 820.00989 4279178254
24.783037 -64.146225 820.18848 4279177741
25.246836 -64.140152 820.33746 4279046412
79.403839 -64.383781 823.00024 4280100376
79.870903 -64.331917 822.73114 4280232218
80.279266 -64.341042 822.46924 4280560924
80.750816 -64.297401 822.27136 4280824096
81.156761 -64.293831 821.94482 4280955938
81.611694 -64.246384 821.63171 4281087524
82.025932 -64.250969 821.38226 4281087779
82.485008 -64.20208 821.12787 4281087522
82.900887 -64.202431 820.89423 4281020960
83.364624 -64.171562 820.69751 4280758302
83.786621 -64.185104 820.51465 4281218083
84.249893 -64.150711 820.33191 4281744169
84.674911 -64.156891 820.16992 4281943087
85.138649 -64.123146 820.01129 4282336818
85.566994 -64.130508 819.86902 4282140209
86.031265 -64.100441 819.72687 4282205745
86.460419 -64.105728 819.60046 4282206003
86.927254 -64.076653 819.47821 4282337589
87.35656 -64.085281 819.36517 4282469174
87.823639 -64.056976 819.23199 4282534199
88.250984 -64.069138 819.10498 4281942577
88.714844 -64.040062 818.94659 4281679660
89.136002 -64.046722 818.76807 4281876783
89.596489 -64.017876 818.58661 4282271288
90.020912 -64.02877 818.43256 4282206263
90.484856 -64.003151 818.29205 4282468152
90.910156 -64.013733 818.18225 4282141235
91.384216 -63.972046 818.10858 4281614380
91.81945 -63.974411 818.08966 4280626718
92.303246 -63.960457 818.09473 4280167958
92.736671 -63.995598 818.07953 4281153057
93.217331 -63.973831 818.04456 4281416232
93.651077 -63.987598 818.01514 4281351208
94.128746 -63.962601 817.94708 4281811755
94.554947 -63.981331 817.86462 4282074416
95.023293 -63.952282 817.72339 4282732345
95.445061 -63.963036 817.59564 4282996029
95.913071 -63.929539 817.46295 4283456066
96.335175 -63.933777 817.32953 4283588933
96.803337 -63.906601 817.21161 4283523656
97.229309 -63.919521 817.11536 4283721543
97.702805 -63.896191 817.0451 4284049744
98.135963 -63.913445 817.00922 4284049485
98.616402 -63.89566 816.99414 4283918160
99.053093 -63.913219 816.9931 4283918670
99.536324 -63.895069 816.99786 4283722063
99.971535 -63.911724 816.98541 4284181328
100.45365 -63.893341 816.97607 4284706901
100.88461 -63.908241 816.93054 4285035607
101.36106 -63.886154 816.87598 4285166933
101.78753 -63.898014 816.79327 4285232728
102.25996 -63.873158 816.70428 4285232730
102.68374 -63.883785 816.61047 4285430110
103.1561 -63.858841 816.51965 4285562206
103.58079 -63.871113 816.43921 4285365084
104.05991 -63.850304 816.39673 4285366370
104.49144 -63.868401 816.37604 4285497694
104.97752 -63.851112 816.3844 4285433440
105.41511 -63.871544 816.40546 4285826907
105.90482 -63.856674 816.44171 4284651369
106.34367 -63.877247 816.47913 4288787064
106.82134 -63.865139 816.48834 4294180809
107.26208 -63.875027 816.47498 4294967295
107.73373 -63.860531 816.44635 4294967295
108.17336 -63.872463 816.41504 4294967295
108.64368 -63.855839 816.37054 4294967295
109.08156 -63.863766 816.32843 4294967295
109.55362 -63.850452 816.29053 4294967295
109.99353 -63.865791 816.27368 4294967295
110.46053 -63.85923 816.25836 4294967295
110.90923 -63.867088 816.24902 4292870143
111.3802 -63.857044 816.25696 4291690478
111.83278 -63.867092 816.27692 4293263354
112.31619 -63.857372 816.30573 4292606422
112.76029 -63.875534 816.33557 4291421381
113.25471 -63.860905 816.38086 4288924831
113.69185 -63.880642 816.41858 4288264605
114.1858 -63.865047 816.46045 4287804826
114.61899 -63.884983 816.47003 4286816647
115.10999 -63.866779 816.48865 4285633655
115.54211 -63.884434 816.49158 4285301611
116.03285 -63.867718 816.50549 4284578138
116.46329 -63.89016 816.50128 4284706650
116.95451 -63.873688 816.51447 4284575059
117.38748 -63.892071 816.53033 4284180050
117.884 -63.876602 816.57568 4283719500
118.32047 -63.899532 816.61981 4283587402
118.82064 -63.887398 816.6908 4283455813
119.26164 -63.910641 816.76044 4283061828
119.76599 -63.897789 816.85938 4282930498
120.20798 -63.923134 816.93799 4282601279
120.71187 -63.914467 817.02783 4282338624
121.15204 -63.937843 817.09076 4282535232
121.65211 -63.924332 817.15442 4282601022
122.08765 -63.945774 817.18933 4282338364
122.58413 -63.930222 817.22388 4282207037
123.01759 -63.951214 817.24408 4282075195
123.51457 -63.936611 817.2818 4282009401
123.9508 -63.958775 817.32245 4281943095
124.4549 -63.946205 817.39874 4281745205
124.89745 -63.97345 817.4873 4281876278
125.40986 -63.966106 817.61499 4281548084
125.85985 -63.995457 817.7514 4281482546
126.37834 -63.989838 817.91724 4281350960
126.83119 -64.020386 818.0722 4281219887
127.34872 -64.014328 818.22827 4281023275
127.79932 -64.044708 818.35895 4280955945
128.31252 -64.035873 818.48389 4280890407
128.7569 -64.060043 818.57745 4280955688
129.26453 -64.047951 818.66278 4280891176
129.70207 -64.073929 818.72546 4280956714
130.21068 -64.060112 818.80243 4281153579
130.64996 -64.088509 818.88409 4281021482
131.16751 -64.080093 819.01227 4280823849
131.61252 -64.113754 819.14093 4280757799
132.14041 -64.103058 819.32452 4280560421
132.59644 -64.144691 819.51593 4280428834
133.1259 -64.140938 819.70984 4280297505
133.58112 -64.17453 819.89514 4280231712
134.10493 -64.161766 820.04596 4280100129
134.55481 -64.196754 820.19891 4280034335
135.09219 -64.192268 820.42804 4279836701
135.52032 -64.23539 820.62537 4279705114
136.10564 -64.253548 820.95844 4279704601
136.60075 -64.338951 821.37244 4279506966
137.15598 -64.343437 821.70044 4279244306
137.6389 -64.364098 822.04028 4279178256
138.16881 -64.329681 822.20978 4279178770
138.60428 -64.348213 822.27094 4279441429
139.10818 -64.327637 822.26678 4279573527
139.51373 -64.348869 822.15149 4279902491
139.99417 -64.32151 822.00641 4280231967
140.38333 -64.329163 821.79205 4280626979
140.85344 -64.289169 821.59143 4281021992
141.24803 -64.294891 821.40088 4281679409
141.71907 -64.266045 821.23041 4282206267
142.11971 -64.276421 821.07098 4282207295
142.595 -64.246269 820.93445 4282403648
143.00385 -64.253502 820.8255 4282207037
143.49104 -64.227562 820.75043 4282338110
143.91513 -64.247322 820.73999 4282140733
144.42264 -64.232643 820.7735 4282073142
144.86005 -64.262444 820.85156 4281416239
145.38083 -64.24791 820.9494 4280956202
145.81706 -64.280113 821.03735 4280495137
146.31345 -64.255493 820.99182 4280231964
146.73825 -64.293129 821.01324 4280034075
147.23706 -64.265579 820.9978 4279704600
147.64944 -64.2855 820.90009 4279177998
6.7972107 -63.726749 822.09686 4278848264
7.3053327 -63.759377 821.43042 4279045900
7.7116685 -63.648407 821.12408 4279177997
8.2129498 -63.701157 820.66473 4279309327
8.623292 -63.57515 820.13776 4279375119
9.1201611 -63.630856 819.67651 4279375375
9.5335951 -63.510532 819.25018 4279375632
10.035578 -63.569099 818.90436 4279507473
10.449671 -63.454166 818.61835 4279704340
10.953401 -63.517292 818.36035 4279835926
11.367448 -63.411922 818.17065 4279967769
11.872924 -63.48587 817.99646 4280099866
12.286795 -63.3894 817.86481 4280166429
12.78782 -63.470921 817.75702 4280823586
13.201833 -63.374027 817.6676 4281021996
13.703423 -63.458954 817.59387 4282139438
14.117446 -63.366791 817.53107 4282735177
14.602172 -63.460812 817.45807 4284839233
15.015601 -63.366436 817.37354 4284852606
15.483132 -63.462864 817.26556 4294967197
15.893272 -63.373711 817.16101 4294967295
16.350142 -63.474373 817.07629 4294967295
16.788183 -63.377991 817.03168 4294967295
17.281527 -63.458782 817.01038 4294967295
17.736399 -63.342072 817.03607 4294967295
18.244932 -63.4203 817.09735 4294967164
18.687464 -63.321991 817.19324 4285045619
19.196287 -63.42424 817.31525 4284511294
19.617954 -63.352127 817.43207 4282536510
20.129948 -63.459354 817.5835 4281877037
20.540911 -63.385857 817.75275 4280299299
21.055447 -63.484478 817.98077 4279968794
21.466616 -63.417255 818.23499 4279639576
21.983885 -63.537411 818.55908 4279638804
22.398211 -63.484043 818.88751 4279376146
22.917093 -63.601509 819.27594 4279441425
23.337467 -63.535801 819.6463 4279506706
23.855602 -63.648956 819.9873 4279309583
24.273478 -63.575783 820.20142 4279177741
24.787695 -63.680176 820.3703 4279177484
25.200272 -63.60495 820.50885 4279046412
80.32428 -64.309944 827.57294 4279902740
80.392197 -63.905411 823.26257 4280099861
80.71936 -63.801392 822.85718 4280165911
81.258278 -63.857159 822.70294 4280559899
81.613297 -63.763115 822.43689 4280757277
82.118279 -63.827991 822.13342 4280692254
82.482529 -63.715561 821.88544 4280495387
82.99202 -63.78064 821.62286 4280691738
83.361244 -63.683495 821.42743 4280495131
83.874634 -63.759178 821.19989 4281020446
84.241714 -63.654182 820.9939 4281415716
84.759033 -63.725315 820.81079 4281679658
85.128822 -63.621456 820.63342 4282008109
85.647003 -63.698921 820.47137 4281876782
86.016708 -63.596397 820.30017 4282073645
86.536919 -63.668888 820.15619 4282007854
86.908974 -63.566227 820.01447 4281876782
87.430054 -63.646351 819.87854 4282073393
87.80114 -63.547466 819.72827 4282007857
88.319977 -63.62566 819.57043 4281809963
88.686394 -63.523422 819.38898 4281416488
89.198608 -63.599731 819.17181 4281942318
89.562111 -63.500095 818.97021 4282403124
90.07795 -63.57695 818.78412 4282403127
90.443871 -63.480003 818.63312 4282402612
90.96785 -63.554913 818.50909 4282204719
91.340973 -63.448658 818.44257 4280954915
91.877686 -63.521442 818.42548 4279771922
92.258514 -63.444267 818.43103 4279246353
92.796463 -63.5452 818.40814 4280363545
93.173233 -63.455631 818.36932 4280757791
93.709305 -63.531242 818.32965 4280365340
94.084435 -63.436939 818.258 4280037147
94.611946 -63.520592 818.15234 4280825886
94.977287 -63.42606 818.00507 4281352233
95.498322 -63.502586 817.85529 4282271282
95.864571 -63.402401 817.72119 4282142004
96.384666 -63.478531 817.56763 4282799161
96.75209 -63.382126 817.4469 4282733625
97.277199 -63.458107 817.33594 4283521344
97.649628 -63.357639 817.263 4283915587
98.183174 -63.447781 817.22729 4284046662
98.562683 -63.362961 817.20844 4284048457
99.099754 -63.451973 817.20428 4284114252
99.481178 -63.36351 817.19995 4284114766
100.01683 -63.449684 817.18268 4284311632
100.3968 -63.359097 817.16595 4284705875
100.92834 -63.446056 817.10992 4284640852
101.30152 -63.353245 817.04492 4284706899
101.82888 -63.434071 816.95001 4284641621
102.19739 -63.3381 816.85553 4284772438
102.72395 -63.417572 816.74927 4284707159
103.09087 -63.321575 816.65247 4285166682
103.61938 -63.4025 816.55725 4284970074
103.99184 -63.312057 816.50641 4285101404
104.52801 -63.398849 816.47498 4284970586
104.90634 -63.312317 816.47076 4285102427
105.44922 -63.403835 816.48328 4285365847
105.83054 -63.318802 816.50732 4284843361
106.3758 -63.404446 816.54193 4288391261
106.74921 -63.317352 816.54718 4292411302
107.29425 -63.396725 816.53613 4294967295
107.66264 -63.311775 816.50812 4294967295
108.20634 -63.395943 816.47986 4294967295
108.57194 -63.314354 816.43481 4294967295
109.1152 -63.392914 816.39301 4294967295
109.48663 -63.303772 816.35181 4294967295
110.00741 -63.405411 816.32959 4294967295
110.3996 -63.306976 816.30359 4294967295
110.91233 -63.407177 816.28687 4294967295
111.30987 -63.307373 816.28113 4294967295
111.83366 -63.406406 816.29401 4294967295
112.23302 -63.310139 816.30615 4294967295
112.77697 -63.400497 816.3266 4294967295
113.16029 -63.318436 816.35785 4288997839
113.71416 -63.402111 816.3894 4290375880
114.09435 -63.313995 816.42072 4290831567
114.63943 -63.402531 816.42535 4290172352
115.0162 -63.316658 816.43579 4289052070
115.56116 -63.403111 816.43481 4287475344
115.93687 -63.316715 816.44177 4286094209
116.48074 -63.404316 816.42908 4285698676
116.85537 -63.317638 816.43121 4285039213
117.40157 -63.40694 816.43408 4284578916
117.78054 -63.32262 816.46643 4283787611
